id,relevance
160,2.2591772079467773
161,2.277785301208496
163,2.5727040767669678
167,2.4339280128479004
168,2.4323272705078125
169,2.0885257720947266
170,2.4886088371276855
171,2.677015781402588
173,2.5646770000457764
174,2.0752973556518555
175,2.427274227142334
176,2.217419147491455
180,2.2591772079467773
183,2.277785301208496
184,2.069087266921997
185,2.069087266921997
187,2.355888843536377
188,1.971250057220459
189,1.971250057220459
190,2.2269632816314697
192,2.330906867980957
194,2.4339280128479004
196,2.109586238861084
197,2.0885257720947266
198,2.4886088371276855
199,2.4886088371276855
200,2.677015781402588
204,2.6713757514953613
206,2.546785593032837
207,2.4649133682250977
208,2.476785659790039
209,1.9844753742218018
211,2.677015781402588
212,2.278193473815918
213,2.4886088371276855
216,2.4649133682250977
217,2.2409918308258057
218,2.278193473815918
219,2.278193473815918
220,2.277785301208496
221,2.4561386108398438
222,2.277785301208496
224,1.971250057220459
225,2.5646770000457764
228,2.4561386108398438
229,2.278193473815918
230,2.7425100803375244
231,2.159414768218994
232,2.159414768218994
234,2.4561386108398438
235,2.677015781402588
236,2.2418179512023926
237,2.2418179512023926
238,2.716137409210205
239,2.095071315765381
240,2.159414768218994
242,2.755732536315918
243,2.4561386108398438
244,2.2409918308258057
246,2.069087266921997
247,2.0777792930603027
248,2.2591772079467773
249,2.6653831005096436
250,2.2591772079467773
251,2.677015781402588
252,2.4561386108398438
253,2.08725905418396
254,2.3396120071411133
256,2.655526638031006
258,2.0885257720947266
260,2.2591772079467773
262,2.1206459999084473
263,2.277785301208496
264,2.0885257720947266
265,2.109586238861084
267,2.7327122688293457
268,2.197570323944092
269,2.4586687088012695
271,2.2409918308258057
273,2.5646770000457764
274,2.277785301208496
277,2.5646770000457764
278,2.031231641769409
279,1.971250057220459
280,2.5646770000457764
281,2.4561386108398438
282,2.7187514305114746
283,2.4886088371276855
285,2.655526638031006
286,2.4561386108398438
287,2.0885257720947266
288,2.5646770000457764
289,2.5646770000457764
291,2.4561386108398438
292,2.4561386108398438
295,2.5646770000457764
296,2.5646770000457764
298,2.4561386108398438
299,2.278193473815918
300,2.278193473815918
301,2.5381174087524414
302,2.644705057144165
303,0.9100905656814575
304,1.9455307722091675
306,2.3995094299316406
307,2.307492256164551
308,2.4023618698120117
309,2.3045167922973633
310,2.5682084560394287
311,2.480640172958374
312,2.7715706825256348
313,2.2093000411987305
315,2.201108932495117
316,2.184100389480591
317,2.022433280944824
320,2.3038687705993652
321,1.971250057220459
322,2.677015781402588
324,2.737828016281128
325,2.7199909687042236
326,2.3059701919555664
328,2.614575147628784
329,2.307492256164551
330,2.1672441959381104
332,2.2409918308258057
333,2.278193473815918
336,2.278193473815918
337,2.4886088371276855
338,2.5646770000457764
339,2.2591772079467773
342,2.323695182800293
344,2.2591772079467773
345,2.4561386108398438
348,2.6645889282226562
349,2.278193473815918
352,2.0777792930603027
353,2.500720262527466
356,2.159414768218994
357,2.604734420776367
358,2.396240234375
360,2.3038687705993652
362,1.9455307722091675
364,2.644705057144165
366,2.606806755065918
367,2.608201265335083
368,2.069087266921997
369,2.4339280128479004
370,2.644705057144165
371,2.7715706825256348
372,2.402331590652466
376,2.2314023971557617
377,2.680119037628174
378,2.668962240219116
379,2.628251552581787
380,1.971250057220459
381,2.644705057144165
382,2.1021194458007812
383,1.4925720691680908
384,2.544438600540161
386,2.4323272705078125
387,2.4323272705078125
388,2.4323272705078125
390,2.159414768218994
391,1.8052211999893188
392,2.7327122688293457
393,1.9539885520935059
394,1.9455307722091675
395,2.158329486846924
396,2.277785301208496
398,2.159414768218994
399,2.754321336746216
404,2.2093000411987305
405,2.3032186031341553
406,2.3032186031341553
409,2.153808355331421
410,2.278193473815918
412,2.677015781402588
414,2.355888843536377
415,1.971250057220459
416,2.5646770000457764
417,1.971250057220459
419,2.095071315765381
420,2.5727040767669678
423,2.159414768218994
424,2.069087266921997
425,1.9455307722091675
426,2.544438600540161
427,2.0885257720947266
428,2.4339280128479004
429,2.5646770000457764
430,2.0885257720947266
431,2.4886088371276855
432,2.344573974609375
433,2.465085983276367
434,2.283148765563965
435,2.448615074157715
436,2.853125810623169
437,2.52593731880188
438,2.6248910427093506
439,2.786348581314087
441,2.2081212997436523
442,2.248983860015869
443,2.2418179512023926
448,2.0594348907470703
449,2.2081212997436523
450,2.329937696456909
451,2.365389108657837
453,2.6713757514953613
457,2.3396120071411133
460,2.7187514305114746
462,2.658970355987549
463,2.7187514305114746
464,2.197570323944092
465,2.606806755065918
466,2.716137409210205
467,2.286179304122925
471,2.59563946723938
472,2.4561386108398438
474,2.4561386108398438
477,2.159414768218994
482,2.1508188247680664
483,2.3032186031341553
484,2.677015781402588
486,2.677015781402588
487,2.277785301208496
488,2.677015781402588
489,2.277785301208496
490,2.2695114612579346
493,2.4339280128479004
494,2.233471155166626
495,2.3038687705993652
496,2.1171159744262695
498,2.330906867980957
499,2.3677196502685547
502,2.478360652923584
503,2.396240234375
504,2.323695182800293
505,2.1355514526367188
506,2.278193473815918
507,2.4886088371276855
509,2.6656100749969482
510,2.159414768218994
512,2.031231641769409
513,2.109586238861084
514,2.6620242595672607
515,2.1273751258850098
518,1.971250057220459
519,2.2418179512023926
520,2.556959629058838
521,2.4561386108398438
522,2.5046989917755127
523,2.069087266921997
525,2.4886088371276855
526,2.5293331146240234
527,2.655526638031006
528,2.5646770000457764
529,2.8237955570220947
530,2.197570323944092
531,2.2269632816314697
532,2.4561386108398438
534,2.1021194458007812
535,2.4323272705078125
537,2.546785593032837
538,2.0922188758850098
539,2.4561386108398438
540,2.277785301208496
541,2.4561386108398438
543,2.4561386108398438
545,2.5646770000457764
546,2.277785301208496
547,2.2591772079467773
548,2.159414768218994
550,2.5646770000457764
552,2.420292854309082
553,2.4098997116088867
554,2.0840461254119873
555,2.4649133682250977
556,2.2409918308258057
558,2.109586238861084
560,2.5646770000457764
561,2.0871167182922363
564,2.5824248790740967
565,2.1021194458007812
566,2.546785593032837
567,2.277785301208496
569,2.4886088371276855
570,2.677015781402588
574,2.1162118911743164
575,2.4222846031188965
577,1.971250057220459
578,2.2418179512023926
579,1.6582276821136475
580,2.168292999267578
586,2.4369330406188965
587,2.396376371383667
588,2.159414768218994
589,1.971250057220459
590,2.737828016281128
592,2.4323272705078125
594,2.095071315765381
596,2.677015781402588
597,2.754321336746216
598,2.278193473815918
599,2.6656100749969482
601,2.4649133682250977
602,2.7187514305114746
603,2.4649133682250977
604,2.3701725006103516
607,2.4561386108398438
608,2.4561386108398438
609,1.971250057220459
610,2.277785301208496
612,2.3032186031341553
613,2.4649133682250977
614,2.1695876121520996
615,2.4649133682250977
616,2.738725423812866
617,2.278193473815918
618,2.889806032180786
620,2.754321336746216
621,2.4561386108398438
622,2.677015781402588
623,1.971250057220459
624,2.677015781402588
625,2.0885257720947266
627,2.1171159744262695
628,2.4323272705078125
629,2.677015781402588
631,2.5646770000457764
632,2.4561386108398438
633,2.159414768218994
638,2.59563946723938
639,1.7857939004898071
641,2.0454578399658203
645,2.608201265335083
647,2.716137409210205
648,2.1494569778442383
649,2.4649133682250977
650,2.5456135272979736
651,2.728588342666626
654,2.4886088371276855
655,2.2418179512023926
656,1.971250057220459
657,2.655526638031006
658,2.6275086402893066
664,2.3032186031341553
665,2.728588342666626
667,2.327232837677002
672,2.2418179512023926
673,2.6575629711151123
675,1.9692511558532715
676,2.1622276306152344
678,2.109586238861084
681,2.420292854309082
683,2.383305549621582
684,2.2081212997436523
685,2.4323272705078125
689,2.644705057144165
692,2.1171159744262695
693,2.4561386108398438
694,2.644705057144165
695,2.4561386108398438
697,2.154849052429199
698,2.4323272705078125
699,2.4339280128479004
701,2.546785593032837
702,2.4323272705078125
703,2.0454578399658203
704,2.309764862060547
705,2.2093000411987305
706,2.3038687705993652
707,2.58158540725708
708,2.3032186031341553
709,2.476785659790039
710,2.644705057144165
711,2.644705057144165
714,2.409727096557617
716,2.1171159744262695
717,2.7425100803375244
719,2.278193473815918
720,2.0871167182922363
721,2.277785301208496
723,2.4886088371276855
724,2.7425100803375244
725,2.644705057144165
727,2.2418179512023926
728,2.354759693145752
729,2.355888843536377
730,2.7187514305114746
732,1.5527729988098145
733,2.4561386108398438
735,2.5646770000457764
736,2.2591772079467773
738,2.4561386108398438
741,2.4561386108398438
744,2.309764862060547
746,1.9455307722091675
747,2.332866668701172
750,1.7857939004898071
752,2.069087266921997
754,2.069087266921997
755,2.450640916824341
757,2.4098997116088867
761,2.2418179512023926
762,2.109586238861084
766,2.4561386108398438
767,1.9604723453521729
768,2.7715706825256348
769,2.716137409210205
770,2.4323272705078125
772,2.1021194458007812
774,2.4886088371276855
775,2.278193473815918
776,2.3032186031341553
777,2.4649133682250977
779,2.3032186031341553
780,2.716137409210205
781,2.1908926963806152
782,2.2314023971557617
783,2.4561386108398438
785,2.031231641769409
786,2.08725905418396
788,2.159414768218994
789,2.159414768218994
792,2.278193473815918
793,2.278193473815918
794,2.354759693145752
795,2.0885257720947266
796,2.278193473815918
797,2.7327122688293457
798,2.677015781402588
799,2.278193473815918
802,2.354759693145752
803,2.677015781402588
804,2.7296056747436523
805,2.677015781402588
806,2.7187514305114746
807,2.5508534908294678
808,2.3032186031341553
809,1.971250057220459
810,2.5646770000457764
813,2.277785301208496
814,2.4561386108398438
815,2.4561386108398438
816,2.75209641456604
820,2.159414768218994
821,2.159414768218994
822,2.4561386108398438
823,2.4098997116088867
825,2.278193473815918
827,2.677015781402588
829,2.3060193061828613
830,2.069087266921997
833,2.278193473815918
834,2.278193473815918
835,2.069087266921997
836,2.278193473815918
838,2.754321336746216
839,2.278193473815918
840,2.2418179512023926
841,2.2418179512023926
842,2.4339280128479004
845,1.9450771808624268
846,1.396848440170288
848,2.644705057144165
849,2.5727040767669678
850,2.159414768218994
851,2.4323272705078125
853,2.6551918983459473
854,2.1171159744262695
855,2.491407632827759
856,2.677015781402588
858,2.0885257720947266
859,2.344573974609375
860,2.354759693145752
861,2.677015781402588
863,2.3555262088775635
864,2.278193473815918
865,2.118696928024292
866,1.8981235027313232
870,2.59563946723938
871,2.2867894172668457
873,2.1021556854248047
874,2.278193473815918
875,2.159414768218994
877,2.5646770000457764
879,2.5646770000457764
880,2.278193473815918
883,2.0752973556518555
884,1.971250057220459
887,2.278193473815918
888,1.971250057220459
889,2.2695114612579346
890,2.2591772079467773
891,2.2591772079467773
892,1.8311818838119507
896,2.4360907077789307
897,2.362819194793701
900,2.309764862060547
901,2.4339280128479004
903,2.5727040767669678
904,2.5715599060058594
905,2.591806411743164
906,2.8041231632232666
907,2.655526638031006
911,1.933058500289917
913,2.069087266921997
914,2.069087266921997
915,2.0777792930603027
916,1.9450771808624268
917,2.069087266921997
919,2.0885257720947266
920,1.9264991283416748
921,2.396427631378174
924,2.7187514305114746
925,2.3032186031341553
926,2.4339280128479004
927,2.278193473815918
930,2.4649133682250977
931,2.4649133682250977
932,2.4649133682250977
933,2.476785659790039
935,2.158329486846924
936,2.158329486846924
937,2.0882391929626465
938,2.0885257720947266
939,2.158329486846924
941,2.2270469665527344
942,2.677015781402588
943,2.677015781402588
945,2.4886088371276855
946,1.971250057220459
947,2.0885257720947266
948,2.0885257720947266
949,2.0885257720947266
950,2.159414768218994
951,2.2204418182373047
952,2.2204418182373047
953,2.1672441959381104
955,2.159414768218994
956,2.4886088371276855
957,2.677015781402588
959,2.2867894172668457
960,1.971250057220459
961,2.591806411743164
964,2.4561386108398438
965,2.4886088371276855
966,2.0885257720947266
967,2.159414768218994
968,2.4561386108398438
970,2.754321336746216
971,2.754321336746216
972,2.1171159744262695
973,2.677015781402588
975,2.677015781402588
976,2.4561386108398438
977,2.4561386108398438
979,2.420292854309082
980,2.754321336746216
981,2.5646770000457764
982,2.677015781402588
983,2.1021194458007812
985,2.323695182800293
986,2.677015781402588
987,2.59563946723938
988,1.971250057220459
989,2.3038687705993652
990,2.5682084560394287
992,2.480640172958374
993,2.3038687705993652
994,2.402331590652466
995,2.286179304122925
996,2.0871167182922363
997,2.4561386108398438
998,2.4561386108398438
999,2.4561386108398438
1002,2.677015781402588
1003,2.159414768218994
1005,2.6653831005096436
1006,2.354759693145752
1009,2.59563946723938
1010,2.4561386108398438
1011,2.4561386108398438
1012,2.677015781402588
1013,2.7425100803375244
1014,2.7187514305114746
1015,2.3032186031341553
1016,2.278193473815918
1017,2.278193473815918
1018,2.677015781402588
1021,2.4098997116088867
1023,2.754321336746216
1024,2.232628345489502
1025,2.277785301208496
1027,2.278193473815918
1029,2.644012451171875
1030,2.317110538482666
1032,2.2511208057403564
1033,2.396376371383667
1034,2.184100389480591
1035,2.480640172958374
1036,2.5682084560394287
1037,2.402331590652466
1039,1.971250057220459
1041,2.2591772079467773
1042,2.4369330406188965
1043,2.0871167182922363
1044,2.2695114612579346
1045,2.277785301208496
1046,2.323695182800293
1047,2.1162118911743164
1048,2.159414768218994
1049,2.109586238861084
1050,2.2695114612579346
1052,2.655526638031006
1054,2.0885257720947266
1055,2.4649133682250977
1057,2.591806411743164
1058,2.4561386108398438
1059,2.677015781402588
1061,2.4561386108398438
1063,2.309764862060547
1064,2.159414768218994
1066,2.4886088371276855
1067,2.278193473815918
1069,2.4561386108398438
1070,2.2418179512023926
1071,2.0777792930603027
1075,2.1171159744262695
1077,2.7187514305114746
1078,2.327232837677002
1079,2.728588342666626
1082,2.278193473815918
1085,2.2591772079467773
1087,2.5646770000457764
1088,2.4886088371276855
1089,2.644012451171875
1091,2.460317850112915
1092,2.4323272705078125
1093,2.668962240219116
1094,2.4561386108398438
1096,2.5646770000457764
1099,2.4561386108398438
1100,2.159414768218994
1102,1.971250057220459
1105,2.159414768218994
1106,2.2591772079467773
1109,2.59563946723938
1110,2.4561386108398438
1111,2.4886088371276855
1112,1.971250057220459
1113,2.0777792930603027
1114,2.0885257720947266
1115,2.4886088371276855
1117,2.4561386108398438
1118,2.4886088371276855
1119,2.013723134994507
1120,2.4395575523376465
1122,2.914907455444336
1123,2.4586687088012695
1124,2.480640172958374
1125,1.971250057220459
1126,2.184100389480591
1127,2.184100389480591
1130,2.184100389480591
1131,2.1908926963806152
1133,2.601022243499756
1136,2.480640172958374
1137,2.2418179512023926
1139,2.4323272705078125
1140,2.655526638031006
1141,2.1895251274108887
1143,2.0922188758850098
1144,2.154849052429199
1147,2.4649133682250977
1149,2.4649133682250977
1150,2.546785593032837
1152,2.1162118911743164
1153,2.677015781402588
1154,2.4561386108398438
1156,2.677015781402588
1157,2.1171159744262695
1158,2.2314023971557617
1160,2.2418179512023926
1161,2.5715599060058594
1162,2.6460015773773193
1163,2.2418179512023926
1166,1.9455307722091675
1167,2.031231641769409
1169,2.4561386108398438
1170,2.277785301208496
1173,2.58158540725708
1174,2.465529203414917
1175,2.2591772079467773
1178,2.2418179512023926
1179,2.677015781402588
1181,2.2204418182373047
1182,2.3038687705993652
1183,2.680119037628174
1184,2.655526638031006
1186,2.5646770000457764
1187,2.4886088371276855
1188,2.0885257720947266
1189,2.278193473815918
1190,2.278193473815918
1193,2.277785301208496
1194,2.4561386108398438
1197,2.4561386108398438
1198,2.4561386108398438
1199,2.644705057144165
1200,2.677015781402588
1201,2.716137409210205
1202,2.4323272705078125
1203,2.2269632816314697
1204,2.330906867980957
1207,2.591806411743164
1209,2.2591772079467773
1210,2.0885257720947266
1211,2.4561386108398438
1213,1.9455307722091675
1214,1.8981235027313232
1217,2.4561386108398438
1219,2.0885257720947266
1221,2.0885257720947266
1222,2.3032186031341553
1223,2.3032186031341553
1225,2.677015781402588
1226,2.4220542907714844
1229,2.497551918029785
1232,2.591806411743164
1233,2.2204418182373047
1234,2.677015781402588
1235,2.677015781402588
1236,2.159414768218994
1239,1.9455307722091675
1240,2.5646770000457764
1241,2.278193473815918
1242,2.754321336746216
1244,1.9015122652053833
1245,2.6512348651885986
1246,2.2081212997436523
1247,2.4323272705078125
1249,2.278193473815918
1250,2.2867894172668457
1251,2.754321336746216
1254,2.4886088371276855
1255,2.677015781402588
1256,2.754321336746216
1258,2.5646770000457764
1259,2.278193473815918
1260,2.4323272705078125
1261,2.396240234375
1262,2.3038687705993652
1263,2.644705057144165
1264,2.677015781402588
1265,2.728588342666626
1268,2.680119037628174
1269,2.4561386108398438
1270,2.2591772079467773
1271,2.354759693145752
1272,2.6633152961730957
1274,2.278193473815918
1277,2.1171159744262695
1278,2.3038687705993652
1280,2.3149218559265137
1281,2.5646770000457764
1282,2.0871167182922363
1283,2.4561386108398438
1284,2.677015781402588
1285,1.8981235027313232
1286,1.971250057220459
1288,2.677015781402588
1290,2.4886088371276855
1292,2.335724115371704
1293,2.4222846031188965
1294,2.2591772079467773
1295,2.5646770000457764
1297,2.591806411743164
1298,2.2695114612579346
1299,2.159414768218994
1301,2.309764862060547
1304,2.677015781402588
1305,2.4561386108398438
1306,2.59563946723938
1307,2.2591772079467773
1308,2.4886088371276855
1309,2.1171159744262695
1310,2.278193473815918
1311,2.278193473815918
1312,2.4886088371276855
1313,2.286179304122925
1314,2.383305549621582
1315,2.4561386108398438
1318,2.6163063049316406
1319,2.5049524307250977
1321,2.197570323944092
1322,1.373463749885559
1324,2.4886088371276855
1325,2.4561386108398438
1327,2.184100389480591
1328,2.5646770000457764
1329,2.5646770000457764
1330,2.0885257720947266
1331,2.4561386108398438
1332,2.677015781402588
1333,2.0885257720947266
1334,2.217419147491455
1336,2.4561386108398438
1337,2.58158540725708
1339,2.6645889282226562
1341,2.4339280128479004
1342,2.5646770000457764
1343,2.4339280128479004
1346,2.2591772079467773
1350,2.476785659790039
1351,2.500575065612793
1352,2.690624475479126
1353,2.6575629711151123
1354,2.476785659790039
1358,2.330906867980957
1360,2.2418179512023926
1361,2.4339280128479004
1362,2.0885257720947266
1363,2.6642775535583496
1365,2.7296056747436523
1367,2.7187514305114746
1368,2.655526638031006
1369,2.4561386108398438
1370,1.971250057220459
1371,2.4886088371276855
1372,2.5646770000457764
1373,2.5646770000457764
1374,2.5646770000457764
1375,2.754321336746216
1376,2.677015781402588
1378,2.3038687705993652
1379,2.2418179512023926
1380,2.158329486846924
1381,2.0885257720947266
1382,2.2418179512023926
1383,1.8735426664352417
1384,2.4323272705078125
1385,2.4323272705078125
1386,2.0885257720947266
1389,2.383305549621582
1390,2.383305549621582
1391,2.450640916824341
1392,2.4561386108398438
1393,2.2591772079467773
1396,2.4222846031188965
1398,2.6163063049316406
1400,2.728588342666626
1402,2.420292854309082
1404,2.6633152961730957
1406,2.6828925609588623
1407,2.420292854309082
1409,2.4098997116088867
1410,2.4561386108398438
1411,2.4561386108398438
1412,2.677015781402588
1413,2.478360652923584
1415,2.0885257720947266
1416,2.0752973556518555
1417,2.4561386108398438
1418,2.4886088371276855
1420,1.971250057220459
1421,2.4098997116088867
1423,2.4886088371276855
1424,2.197570323944092
1425,2.680119037628174
1426,2.069087266921997
1428,2.5727040767669678
1429,2.4323272705078125
1430,2.677015781402588
1432,2.677015781402588
1435,2.4561386108398438
1437,2.0885257720947266
1438,2.4098997116088867
1440,2.4561386108398438
1441,2.5646770000457764
1442,2.4561386108398438
1445,2.031231641769409
1446,2.3990275859832764
1447,2.4886088371276855
1448,2.0885257720947266
1450,2.278193473815918
1451,1.971250057220459
1452,2.677015781402588
1455,2.677015781402588
1456,2.4886088371276855
1457,2.58158540725708
1459,2.5646770000457764
1460,2.4886088371276855
1461,2.5646770000457764
1462,2.4561386108398438
1463,1.971250057220459
1464,2.8041231632232666
1465,2.677015781402588
1466,2.345395565032959
1467,2.278193473815918
1469,2.139535903930664
1470,2.644705057144165
1474,2.0885257720947266
1475,2.0527281761169434
1476,2.327232837677002
1477,2.546785593032837
1478,2.2093000411987305
1480,2.2418179512023926
1482,2.2418179512023926
1484,2.4339280128479004
1485,2.690624475479126
1488,2.095071315765381
1489,2.4323272705078125
1493,2.2591772079467773
1494,2.0840461254119873
1495,2.309764862060547
1498,2.4339280128479004
1499,2.109586238861084
1500,2.152341365814209
1502,2.0885257720947266
1503,2.0871167182922363
1505,2.4369330406188965
1507,2.0885257720947266
1508,2.309764862060547
1510,2.677015781402588
1511,2.278193473815918
1513,2.544438600540161
1514,1.6794949769973755
1515,2.2591772079467773
1516,2.109586238861084
1517,2.716137409210205
1518,2.7327122688293457
1519,1.9455307722091675
1520,2.2499759197235107
1521,2.1517367362976074
1522,2.095071315765381
1523,2.4323272705078125
1524,2.2591772079467773
1525,2.109586238861084
1526,2.309764862060547
1527,2.396376371383667
1529,2.0853493213653564
1530,2.1021194458007812
1531,2.109586238861084
1532,2.5646770000457764
1533,2.278193473815918
1534,2.460317850112915
1535,2.5646770000457764
1536,1.971250057220459
1537,2.4886088371276855
1539,2.2204418182373047
1540,2.6713757514953613
1541,2.7327122688293457
1543,2.4323272705078125
1544,2.4323272705078125
1545,2.544438600540161
1547,2.655526638031006
1549,2.644705057144165
1550,2.355888843536377
1551,2.539977550506592
1552,2.0430917739868164
1553,2.3556692600250244
1555,2.2081212997436523
1556,2.608201265335083
1557,2.197570323944092
1558,2.323695182800293
1559,2.6299800872802734
1563,1.933058500289917
1564,2.544438600540161
1565,2.1021194458007812
1566,2.644705057144165
1567,2.644705057144165
1570,2.6299800872802734
1573,2.7187514305114746
1574,2.4323272705078125
1575,2.0260093212127686
1579,2.644705057144165
1580,2.5646770000457764
1581,2.4886088371276855
1582,2.323695182800293
1583,2.2695114612579346
1584,2.2695114612579346
1585,2.2591772079467773
1586,1.9455307722091675
1589,2.277785301208496
1590,2.0885257720947266
1591,1.971250057220459
1592,2.2695114612579346
1594,2.278193473815918
1596,2.754321336746216
1597,2.4561386108398438
1598,2.278193473815918
1599,2.677015781402588
1600,2.278193473815918
1601,2.4098997116088867
1602,2.278193473815918
1603,2.677015781402588
1604,1.971250057220459
1605,2.342207670211792
1606,2.6512348651885986
1607,2.4323272705078125
1608,1.971250057220459
1611,1.9604723453521729
1613,2.327232837677002
1614,2.159414768218994
1615,1.7857939004898071
1618,2.1584975719451904
1619,2.600440740585327
1620,2.0885257720947266
1621,2.2204418182373047
1623,2.754321336746216
1625,2.4561386108398438
1626,2.278193473815918
1628,2.159414768218994
1629,2.644705057144165
1630,2.207989454269409
1631,2.0752973556518555
1632,2.159414768218994
1635,2.159414768218994
1636,2.354759693145752
1638,2.4561386108398438
1639,1.8735426664352417
1641,2.109586238861084
1642,2.0752973556518555
1644,2.7296056747436523
1646,2.4561386108398438
1649,2.2418179512023926
1650,2.159414768218994
1651,2.109586238861084
1652,2.2591772079467773
1658,2.7187514305114746
1659,2.5646770000457764
1660,2.396240234375
1662,2.544438600540161
1663,2.506711721420288
1665,2.4222846031188965
1666,2.0752973556518555
1668,2.0642013549804688
1674,2.3038687705993652
1676,2.601022243499756
1678,2.2233214378356934
1679,2.4561386108398438
1680,1.971250057220459
1682,2.7187514305114746
1683,2.4649133682250977
1684,2.3032186031341553
1685,2.7187514305114746
1686,2.4649133682250977
1687,2.677015781402588
1688,2.591806411743164
1689,2.9770867824554443
1690,2.278193473815918
1693,2.7296056747436523
1694,2.4886088371276855
1695,2.417776107788086
1697,2.658970355987549
1698,2.658970355987549
1699,2.658970355987549
1700,2.396240234375
1701,2.4561386108398438
1706,2.2204418182373047
1707,2.2204418182373047
1708,2.1672441959381104
1709,2.5009095668792725
1710,1.971250057220459
1711,2.309764862060547
1712,2.4886088371276855
1714,2.7425100803375244
1716,2.4339280128479004
1717,2.309764862060547
1718,2.3665006160736084
1719,2.6575629711151123
1720,2.2695114612579346
1723,2.2695114612579346
1725,2.1672441959381104
1727,2.5646770000457764
1728,2.4561386108398438
1729,2.277785301208496
1730,2.0885257720947266
1732,2.8041231632232666
1734,2.58158540725708
1735,2.7187514305114746
1736,2.6653831005096436
1737,1.971250057220459
1739,2.158329486846924
1743,2.5646770000457764
1744,2.677015781402588
1745,2.4098997116088867
1747,2.278193473815918
1748,2.4886088371276855
1750,2.5046989917755127
1751,2.069087266921997
1752,2.4886088371276855
1754,2.5293331146240234
1755,2.5646770000457764
1756,2.4561386108398438
1757,2.4561386108398438
1758,2.1494569778442383
1759,2.8237955570220947
1760,2.197570323944092
1761,2.2269632816314697
1763,2.591806411743164
1764,2.184100389480591
1766,2.480640172958374
1767,2.668962240219116
1768,2.544438600540161
1769,2.2081212997436523
1770,2.4561386108398438
1772,2.7252068519592285
1773,2.7296056747436523
1775,2.396240234375
1776,2.1672441959381104
1778,2.323695182800293
1781,2.460317850112915
1783,2.754321336746216
1787,2.4561386108398438
1788,2.154849052429199
1789,2.697648286819458
1791,2.184100389480591
1792,1.971250057220459
1793,2.476785659790039
1794,2.677015781402588
1795,2.677015781402588
1796,2.677015781402588
1798,2.677015781402588
1799,2.544438600540161
1800,2.59563946723938
1801,2.7425100803375244
1802,2.5824248790740967
1803,2.323695182800293
1806,2.5646770000457764
1807,2.655526638031006
1808,2.336954116821289
1809,2.158329486846924
1810,2.159414768218994
1812,2.3060193061828613
1813,2.7187514305114746
1814,2.2056541442871094
1817,2.158329486846924
1819,2.327232837677002
1820,2.1672441959381104
1822,2.3038687705993652
1823,2.680119037628174
1825,2.544438600540161
1826,2.7327122688293457
1827,2.109586238861084
1828,2.4323272705078125
1831,2.323695182800293
1832,2.6645889282226562
1833,2.7715706825256348
1834,2.3038687705993652
1836,2.3038687705993652
1837,2.3038687705993652
1838,2.644705057144165
1839,2.677015781402588
1840,2.471869945526123
